Message,Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
The Dsc agent with Agent Id 44f239bd-2d91-11e6-b889-005056866c02 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7894,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7c0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='44F239BD-2D91-11E6-B889-005056866C02')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7893,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7c0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 44f239bd-2d91-11e6-b889-005056866c02 has been processed.,4151,1,,4,2,0,-9.22337E+18,7892,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7b0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 44f239bd-2d91-11e6-b889-005056866c02 has been updated.,4148,1,,4,2,0,-9.22337E+18,7891,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7b0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 8a4ed218-2e30-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:54:30 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7890,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7b0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 8a4ed218-2e30-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:54:30 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7889,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7b0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 44f239bd-2d91-11e6-b889-005056866c02 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7888,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7b0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='44F239BD-2D91-11E6-B889-005056866C02')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7887,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7b0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 44f239bd-2d91-11e6-b889-005056866c02 has been processed.,4151,1,,4,2,0,-9.22337E+18,7886,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7a0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 44f239bd-2d91-11e6-b889-005056866c02 has been created.,4149,1,,4,2,0,-9.22337E+18,7885,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7a0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 8a4ed218-2e30-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = 2.0, ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = Server1, IPAddress = Server1IP;127.0.0.1;::1;::2000:0:0:0, StartTime = 6/9/2016 6:54:30 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7884,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7a0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 8a4ed218-2e30-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = 2.0, ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = Server1, IPAddress = Server1IP;127.0.0.1;::1;::2000:0:0:0, StartTime = 6/9/2016 6:54:30 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7883,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7a0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 44f239bd-2d91-11e6-b889-005056866c02 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7882,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7a0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='44F239BD-2D91-11E6-B889-005056866C02')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7881,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:54,c7e70699-c19f-0000-7a0b-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7880,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0e0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been updated.,4148,1,,4,2,0,-9.22337E+18,7879,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0e0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = 6/9/2016 6:48:32 AM",4144,1,,4,2,0,-9.22337E+18,7878,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0e0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = 6/9/2016 6:48:32 AM",4145,1,,4,2,0,-9.22337E+18,7877,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0e0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7876,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0e0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7875,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0e0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7874,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0d0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been updated.,4148,1,,4,2,0,-9.22337E+18,7873,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0d0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7872,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0d0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7871,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0d0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7870,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0d0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7869,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0d0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7868,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0c0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been updated.,4148,1,,4,2,0,-9.22337E+18,7867,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0c0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7866,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0c0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 18f6ddfc-2dab-11e6-92d2-005056ba13a8, JobId = a702918e-2e2f-11e6-a420-9cbe07683584, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 6:48:09 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7865,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0c0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 18f6ddfc-2dab-11e6-92d2-005056ba13a8 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7864,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0c0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='18F6DDFC-2DAB-11E6-92D2-005056BA13A8')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7863,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0c0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 18f6ddfc-2dab-11e6-92d2-005056ba13a8 has been processed.,4151,1,,4,2,0,-9.22337E+18,7862,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9100,S-1-5-18,6/9/2016 6:48,c7e70699-c19f-0002-0b0e-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
